regionID,region,Provincia,Distrito,Comuna,Lista,NºenVoto,Pacto,SubPacto,Partido,votosComuna
8,DEL BIOBIO,ARAUCO,21,LEBU,,901,,,,272
7,DEL MAULE,CURICO,17,LICANTEN,,901,,,,107
5,DE VALPARAISO,MARGA MARGA,6,LIMACHE,,901,,,,316
7,DEL MAULE,LINARES,18,LINARES,,901,,,,637
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,LITUECHE,,901,,,,53
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,,901,,,,352
5,DE VALPARAISO,SAN FELIPE,6,LLAY-LLAY,,901,,,,197
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,,901,,,,559
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LO ESPEJO,,901,,,,1002
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,,901,,,,752
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,LOLOL,,901,,,,66
9,DE LA ARAUCANIA,CAUTIN,23,LONCOCHE,,901,,,,189
7,DEL MAULE,LINARES,18,LONGAVI,,901,,,,431
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,,901,,,,208
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,,901,,,,175
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,,901,,,,645
8,DEL BIOBIO,BIOBIO,21,LOS ANGELES,,901,,,,2609
14,DE LOS RIOS,VALDIVIA,24,LOS LAGOS,,901,,,,251
10,DE LOS LAGOS,LLANQUIHUE,25,LOS MUERMOS,,901,,,,277
9,DE LA ARAUCANIA,MALLECO,22,LOS SAUCES,,901,,,,109
4,DE COQUIMBO,CHOAPA,5,LOS VILOS,,901,,,,216
8,DEL BIOBIO,CONCEPCION,21,LOTA,,901,,,,588
9,DE LA ARAUCANIA,MALLECO,22,LUMACO,,901,,,,122
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MACHALI,,901,,,,395
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,MACUL,,901,,,,1057
14,DE LOS RIOS,VALDIVIA,24,MAFIL,,901,,,,59
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,,901,,,,4458
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MALLOA,,901,,,,156
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,MARCHIGUE,,901,,,,101
2,DE ANTOFAGASTA,TOCOPILLA,3,MARIA ELENA,,901,,,,42
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,MARIA PINTO,,901,,,,167
14,DE LOS RIOS,VALDIVIA,24,MARIQUINA,,901,,,,432
7,DEL MAULE,TALCA,17,MAULE,,901,,,,257
10,DE LOS LAGOS,LLANQUIHUE,26,MAULLIN,,901,,,,324
2,DE ANTOFAGASTA,ANTOFAGASTA,3,MEJILLONES,,901,,,,48
9,DE LA ARAUCANIA,CAUTIN,22,MELIPEUCO,,901,,,,114
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,MELIPILLA,,901,,,,807
7,DEL MAULE,CURICO,17,MOLINA,,901,,,,629
4,DE COQUIMBO,LIMARI,5,MONTE PATRIA,,901,,,,391
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MOSTAZAL,,901,,,,338
8,DEL BIOBIO,BIOBIO,21,MULCHEN,,901,,,,517
8,DEL BIOBIO,BIOBIO,21,NACIMIENTO,,901,,,,249
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,NANCAGUA,,901,,,,153
12,DE MAGALLANES Y ANTARTICA CH.,ULTIMA ESPERANZA,28,NATALES,,901,,,,177
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,NAVIDAD,,901,,,,54
8,DEL BIOBIO,BIOBIO,21,NEGRETE,,901,,,,127
8,DEL BIOBIO,ÑUBLE,19,NINHUE,,901,,,,85
5,DE VALPARAISO,QUILLOTA,6,NOGALES,,901,,,,182
9,DE LA ARAUCANIA,CAUTIN,23,NUEVA IMPERIAL,,901,,,,385
,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,O'HIGGINS,,901,,,,2
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,OLIVAR,,901,,,,128
2,DE ANTOFAGASTA,EL LOA,3,OLLAGUE,,901,,,,17
5,DE VALPARAISO,MARGA MARGA,6,OLMUE,,901,,,,221
10,DE LOS LAGOS,OSORNO,25,OSORNO,,901,,,,1145
4,DE COQUIMBO,LIMARI,5,OVALLE,,901,,,,1332
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PADRE HURTADO,,901,,,,402
9,DE LA ARAUCANIA,CAUTIN,23,PADRE LAS CASAS,,901,,,,800
4,DE COQUIMBO,ELQUI,5,PAIHUANO,,901,,,,30
14,DE LOS RIOS,VALDIVIA,24,PAILLACO,,901,,,,174
13,METROPOLITANA DE SANTIAGO,MAIPO,14,PAINE,,901,,,,744
10,DE LOS LAGOS,PALENA,26,PALENA,,901,,,,25
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PALMILLA,,901,,,,130
14,DE LOS RIOS,VALDIVIA,24,PANGUIPULLI,,901,,,,477
5,DE VALPARAISO,SAN FELIPE,6,PANQUEHUE,,901,,,,49
5,DE VALPARAISO,PETORCA,6,PAPUDO,,901,,,,35
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PAREDONES,,901,,,,62
7,DEL MAULE,LINARES,18,PARRAL,,901,,,,572
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,PEDRO AGUIRRE CERDA,,901,,,,868
7,DEL MAULE,TALCA,17,PELARCO,,901,,,,116
7,DEL MAULE,CAUQUENES,18,PELLUHUE,,901,,,,52
8,DEL BIOBIO,ÑUBLE,19,PEMUCO,,901,,,,96
7,DEL MAULE,TALCA,17,PENCAHUE,,901,,,,128
8,DEL BIOBIO,CONCEPCION,20,PENCO,,901,,,,503
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,,901,,,,87
9,DE LA ARAUCANIA,CAUTIN,22,PERQUENCO,,901,,,,75
5,DE VALPARAISO,PETORCA,6,PETORCA,,901,,,,127
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,,901,,,,124
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,,901,,,,1030
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,,901,,,,2303
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,,901,,,,54
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PICHIDEGUA,,901,,,,163
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,,901,,,,142
8,DEL BIOBIO,ÑUBLE,19,PINTO,,901,,,,187
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,,901,,,,167
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,,901,,,,213
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PLACILLA,,901,,,,108
8,DEL BIOBIO,ÑUBLE,19,PORTEZUELO,,901,,,,54
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PORVENIR,,901,,,,56
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,,901,,,,108
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PRIMAVERA,,901,,,,13
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,,901,,,,1680
5,DE VALPARAISO,VALPARAISO,6,PUCHUNCAVI,,901,,,,177
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,,901,,,,294
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,PUDAHUEL,,901,,,,2224
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PUENTE ALTO,,901,,,,4045
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,,901,,,,2348
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,,901,,,,126
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,,901,,,,588
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PUMANQUE,,901,,,,28
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,,901,,,,132
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,,901,,,,1595
10,DE LOS LAGOS,CHILOE,26,PUQUELDON,,901,,,,71
9,DE LA ARAUCANIA,MALLECO,22,PUREN,,901,,,,116
10,DE LOS LAGOS,OSORNO,25,PURRANQUE,,901,,,,315
5,DE VALPARAISO,SAN FELIPE,6,PUTAENDO,,901,,,,170
15,ARICA Y PARINACOTA,PARINACOTA,1,PUTRE,,901,,,,37
10,DE LOS LAGOS,OSORNO,25,PUYEHUE,,901,,,,164
10,DE LOS LAGOS,CHILOE,26,QUEILEN,,901,,,,95
10,DE LOS LAGOS,CHILOE,26,QUELLON,,901,,,,419
10,DE LOS LAGOS,CHILOE,26,QUEMCHI,,901,,,,211
8,DEL BIOBIO,BIOBIO,21,QUILACO,,901,,,,43
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,QUILICURA,,901,,,,1204
8,DEL BIOBIO,BIOBIO,21,QUILLECO,,901,,,,161
8,DEL BIOBIO,ÑUBLE,19,QUILLON,,901,,,,176
5,DE VALPARAISO,QUILLOTA,6,QUILLOTA,,901,,,,953
5,DE VALPARAISO,MARGA MARGA,6,QUILPUE,,901,,,,1406
10,DE LOS LAGOS,CHILOE,26,QUINCHAO,,901,,,,133
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,QUINTA DE TILCOCO,,901,,,,152
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,QUINTA NORMAL,,901,,,,743
5,DE VALPARAISO,VALPARAISO,6,QUINTERO,,901,,,,262
8,DEL BIOBIO,ÑUBLE,19,QUIRIHUE,,901,,,,94
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,RANCAGUA,,901,,,,2162
8,DEL BIOBIO,ÑUBLE,19,RANQUIL,,901,,,,70
7,DEL MAULE,CURICO,17,RAUCO,,901,,,,124
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RECOLETA,,901,,,,1523
9,DE LA ARAUCANIA,MALLECO,22,RENAICO,,901,,,,172
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RENCA,,901,,,,970
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,RENGO,,901,,,,616
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,REQUINOA,,901,,,,243
7,DEL MAULE,LINARES,18,RETIRO,,901,,,,165
5,DE VALPARAISO,LOS ANDES,6,RINCONADA,,901,,,,123
14,DE LOS RIOS,DEL RANCO,24,RIO BUENO,,901,,,,381
7,DEL MAULE,TALCA,17,RIO CLARO,,901,,,,227
4,DE COQUIMBO,LIMARI,5,RIO HURTADO,,901,,,,38
,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,RIO IBAÑEZ,,901,,,,45
10,DE LOS LAGOS,OSORNO,25,RIO NEGRO,,901,,,,204
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,RIO VERDE,,901,,,,9
7,DEL MAULE,CURICO,17,ROMERAL,,901,,,,108
9,DE LA ARAUCANIA,CAUTIN,23,SAAVEDRA,,901,,,,231
7,DEL MAULE,CURICO,17,SAGRADA FAMILIA,,901,,,,242
4,DE COQUIMBO,CHOAPA,5,SALAMANCA,,901,,,,280
5,DE VALPARAISO,SAN ANTONIO,7,SAN ANTONIO,,901,,,,708
13,METROPOLITANA DE SANTIAGO,MAIPO,14,SAN BERNARDO,,901,,,,2588
8,DEL BIOBIO,ÑUBLE,19,SAN CARLOS,,901,,,,591
7,DEL MAULE,TALCA,17,SAN CLEMENTE,,901,,,,597
5,DE VALPARAISO,LOS ANDES,6,SAN ESTEBAN,,901,,,,247
8,DEL BIOBIO,ÑUBLE,19,SAN FABIAN,,901,,,,64
5,DE VALPARAISO,SAN FELIPE,6,SAN FELIPE,,901,,,,755
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SAN FERNANDO,,901,,,,657
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,SAN GREGORIO,,901,,,,9
8,DEL BIOBIO,ÑUBLE,19,SAN IGNACIO,,901,,,,243
7,DEL MAULE,LINARES,18,SAN JAVIER,,901,,,,451
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SAN JOAQUIN,,901,,,,667
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,SAN JOSE DE MAIPO,,901,,,,124
10,DE LOS LAGOS,OSORNO,25,SAN JUAN DE LA COSTA,,901,,,,82
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN MIGUEL,,901,,,,729
8,DEL BIOBIO,ÑUBLE,19,SAN NICOLAS,,901,,,,168
10,DE LOS LAGOS,OSORNO,25,SAN PABLO,,901,,,,135
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,,901,,,,116
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,,901,,,,105
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,,901,,,,934
7,DEL MAULE,TALCA,17,SAN RAFAEL,,901,,,,128
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN RAMON,,901,,,,830
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,,901,,,,25
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,,901,,,,515
8,DEL BIOBIO,BIOBIO,21,SANTA BARBARA,,901,,,,171
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,,901,,,,352
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,,901,,,,202
5,DE VALPARAISO,SAN FELIPE,6,SANTA MARIA,,901,,,,121
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,,901,,,,2582
5,DE VALPARAISO,SAN ANTONIO,7,SANTO DOMINGO,,901,,,,122
2,DE ANTOFAGASTA,ANTOFAGASTA,3,SIERRA GORDA,,901,,,,26
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,,901,,,,636
7,DEL MAULE,TALCA,17,TALCA,,901,,,,1884
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,,901,,,,1272
2,DE ANTOFAGASTA,ANTOFAGASTA,3,TALTAL,,901,,,,48
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,,901,,,,2684
7,DEL MAULE,CURICO,17,TENO,,901,,,,326
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,,901,,,,306
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,,901,,,,193
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,,901,,,,137
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,TIMAUKEL,,901,,,,8
8,DEL BIOBIO,ARAUCO,21,TIRUA,,901,,,,117
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,,901,,,,187
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,,901,,,,151
8,DEL BIOBIO,CONCEPCION,20,TOME,,901,,,,664
12,DE MAGALLANES Y ANTARTICA CH.,ULTIMA ESPERANZA,28,TORRES DEL PAINE,,901,,,,13
,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,TORTEL,,901,,,,8
9,DE LA ARAUCANIA,MALLECO,22,TRAIGUEN,,901,,,,319
8,DEL BIOBIO,ÑUBLE,19,TREGUACO,,901,,,,57
8,DEL BIOBIO,BIOBIO,21,TUCAPEL,,901,,,,196
14,DE LOS RIOS,VALDIVIA,24,VALDIVIA,,901,,,,1267
3,DE ATACAMA,HUASCO,4,VALLENAR,,901,,,,514
5,DE VALPARAISO,VALPARAISO,7,VALPARAISO,,901,,,,4172
7,DEL MAULE,CURICO,17,VICHUQUEN,,901,,,,60
9,DE LA ARAUCANIA,MALLECO,22,VICTORIA,,901,,,,344
4,DE COQUIMBO,ELQUI,5,VICUÑA,,901,,,,341
9,DE LA ARAUCANIA,CAUTIN,22,VILCUN,,901,,,,443
7,DEL MAULE,LINARES,18,VILLA ALEGRE,,901,,,,161
5,DE VALPARAISO,MARGA MARGA,6,VILLA ALEMANA,,901,,,,912
9,DE LA ARAUCANIA,CAUTIN,23,VILLARRICA,,901,,,,604
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,VITACURA,,901,,,,696
5,DE VALPARAISO,VALPARAISO,7,VIÑA DEL MAR,,901,,,,2766
7,DEL MAULE,LINARES,18,YERBAS BUENAS,,901,,,,170
8,DEL BIOBIO,BIOBIO,19,YUMBEL,,901,,,,304
8,DEL BIOBIO,ÑUBLE,19,YUNGAY,,901,,,,171
5,DE VALPARAISO,PETORCA,6,ZAPALLAR,,901,,,,49
8,DEL BIOBIO,ÑUBLE,19,ÑIQUEN,,901,,,,126
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,ÑUÑOA,,901,,,,2106
,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,AISEN,,900,,,,215
5,DE VALPARAISO,SAN ANTONIO,7,ALGARROBO,,900,,,,124
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,ALHUE,,900,,,,43
8,DEL BIOBIO,BIOBIO,21,ALTO BIOBIO,,900,,,,105
3,DE ATACAMA,HUASCO,4,ALTO DEL CARMEN,,900,,,,53
1,DE TARAPACA,IQUIQUE,2,ALTO HOSPICIO,,900,,,,628
10,DE LOS LAGOS,CHILOE,26,ANCUD,,900,,,,539
4,DE COQUIMBO,ELQUI,5,ANDACOLLO,,900,,,,117
9,DE LA ARAUCANIA,MALLECO,22,ANGOL,,900,,,,702
12,DE MAGALLANES Y ANTARTICA CH.,ANTARTICA CHILENA,28,ANTARTICA,,900,,,,1
2,DE ANTOFAGASTA,ANTOFAGASTA,3,ANTOFAGASTA,,900,,,,4020
8,DEL BIOBIO,BIOBIO,21,ANTUCO,,900,,,,39
8,DEL BIOBIO,ARAUCO,21,ARAUCO,,900,,,,424
15,ARICA Y PARINACOTA,ARICA,1,ARICA,,900,,,,2240
13,METROPOLITANA DE SANTIAGO,MAIPO,14,BUIN,,900,,,,845
8,DEL BIOBIO,ÑUBLE,19,BULNES,,900,,,,269
5,DE VALPARAISO,PETORCA,6,CABILDO,,900,,,,221
12,DE MAGALLANES Y ANTARTICA CH.,ANTARTICA CHILENA,28,CABO DE HORNOS,,900,,,,20
8,DEL BIOBIO,BIOBIO,19,CABRERO,,900,,,,376
2,DE ANTOFAGASTA,EL LOA,3,CALAMA,,900,,,,2200
10,DE LOS LAGOS,LLANQUIHUE,26,CALBUCO,,900,,,,430
3,DE ATACAMA,COPIAPO,4,CALDERA,,900,,,,145
5,DE VALPARAISO,QUILLOTA,6,CALERA,,900,,,,687
13,METROPOLITANA DE SANTIAGO,MAIPO,14,CALERA DE TANGO,,900,,,,367
5,DE VALPARAISO,LOS ANDES,6,CALLE LARGA,,900,,,,158
15,ARICA Y PARINACOTA,ARICA,1,CAMARONES,,900,,,,45
1,DE TARAPACA,DEL TAMARUGAL,2,CAMIÑA,,900,,,,28
4,DE COQUIMBO,CHOAPA,5,CANELA,,900,,,,51
9,DE LA ARAUCANIA,CAUTIN,23,CARAHUE,,900,,,,233
5,DE VALPARAISO,SAN ANTONIO,7,CARTAGENA,,900,,,,220
5,DE VALPARAISO,VALPARAISO,7,CASABLANCA,,900,,,,286
10,DE LOS LAGOS,CHILOE,26,CASTRO,,900,,,,478
5,DE VALPARAISO,SAN FELIPE,6,CATEMU,,900,,,,142
7,DEL MAULE,CAUQUENES,18,CAUQUENES,,900,,,,533
8,DEL BIOBIO,ARAUCO,21,CAÑETE,,900,,,,325
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,CERRILLOS,,900,,,,904
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,,900,,,,1806
10,DE LOS LAGOS,PALENA,26,CHAITEN,,900,,,,39
7,DEL MAULE,CAUQUENES,18,CHANCO,,900,,,,73
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,,900,,,,142
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHEPICA,,900,,,,121
8,DEL BIOBIO,CONCEPCION,20,CHIGUAYANTE,,900,,,,1248
,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,,900,,,,49
8,DEL BIOBIO,ÑUBLE,19,CHILLAN,,900,,,,2205
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,,900,,,,293
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHIMBARONGO,,900,,,,407
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,,900,,,,152
10,DE LOS LAGOS,CHILOE,26,CHONCHI,,900,,,,154
,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,CISNES,,900,,,,42
8,DEL BIOBIO,ÑUBLE,19,COBQUECURA,,900,,,,49
10,DE LOS LAGOS,LLANQUIHUE,26,COCHAMO,,900,,,,50
,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,COCHRANE,,900,,,,20
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,CODEGUA,,900,,,,122
8,DEL BIOBIO,ÑUBLE,19,COELEMU,,900,,,,175
8,DEL BIOBIO,ÑUBLE,19,COIHUECO,,900,,,,317
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COINCO,,900,,,,65
7,DEL MAULE,LINARES,18,COLBUN,,900,,,,197
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,,900,,,,39
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,COLINA,,900,,,,1108
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,,900,,,,238
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,,900,,,,177
4,DE COQUIMBO,LIMARI,5,COMBARBALA,,900,,,,133
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,,900,,,,3114
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,,900,,,,1728
5,DE VALPARAISO,VALPARAISO,7,CONCON,,900,,,,424
7,DEL MAULE,TALCA,17,CONSTITUCION,,900,,,,467
8,DEL BIOBIO,ARAUCO,21,CONTULMO,,900,,,,66
3,DE ATACAMA,COPIAPO,4,COPIAPO,,900,,,,1418
4,DE COQUIMBO,ELQUI,5,COQUIMBO,,900,,,,1709
8,DEL BIOBIO,CONCEPCION,20,CORONEL,,900,,,,1365
14,DE LOS RIOS,VALDIVIA,24,CORRAL,,900,,,,49
,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,COYHAIQUE,,900,,,,563
9,DE LA ARAUCANIA,CAUTIN,23,CUNCO,,900,,,,186
9,DE LA ARAUCANIA,MALLECO,22,CURACAUTIN,,900,,,,192
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,CURACAVI,,900,,,,339
10,DE LOS LAGOS,CHILOE,26,CURACO DE VELEZ,,900,,,,30
8,DEL BIOBIO,ARAUCO,21,CURANILAHUE,,900,,,,317
9,DE LA ARAUCANIA,CAUTIN,23,CURARREHUE,,900,,,,72
7,DEL MAULE,TALCA,17,CUREPTO,,900,,,,108
7,DEL MAULE,CURICO,17,CURICO,,900,,,,2334
10,DE LOS LAGOS,CHILOE,26,DALCAHUE,,900,,,,124
3,DE ATACAMA,CHAÑARAL,4,DIEGO DE ALMAGRO,,900,,,,142
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,DOÑIHUE,,900,,,,213
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,EL BOSQUE,,900,,,,1964
8,DEL BIOBIO,ÑUBLE,19,EL CARMEN,,900,,,,125
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,EL MONTE,,900,,,,429
5,DE VALPARAISO,SAN ANTONIO,7,EL QUISCO,,900,,,,133
5,DE VALPARAISO,SAN ANTONIO,7,EL TABO,,900,,,,106
7,DEL MAULE,TALCA,17,EMPEDRADO,,900,,,,30
9,DE LA ARAUCANIA,MALLECO,22,ERCILLA,,900,,,,85
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,ESTACION CENTRAL,,900,,,,1623
8,DEL BIOBIO,CONCEPCION,20,FLORIDA,,900,,,,143
9,DE LA ARAUCANIA,CAUTIN,23,FREIRE,,900,,,,330
3,DE ATACAMA,HUASCO,4,FREIRINA,,900,,,,54
10,DE LOS LAGOS,LLANQUIHUE,25,FRESIA,,900,,,,159
10,DE LOS LAGOS,LLANQUIHUE,25,FRUTILLAR,,900,,,,177
10,DE LOS LAGOS,PALENA,26,FUTALEUFU,,900,,,,25
14,DE LOS RIOS,DEL RANCO,24,FUTRONO,,900,,,,158
9,DE LA ARAUCANIA,CAUTIN,22,GALVARINO,,900,,,,171
15,ARICA Y PARINACOTA,PARINACOTA,1,GENERAL LAGOS,,900,,,,27
9,DE LA ARAUCANIA,CAUTIN,23,GORBEA,,900,,,,167
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,GRANEROS,,900,,,,430
,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,GUAITECAS,,900,,,,16
5,DE VALPARAISO,QUILLOTA,6,HIJUELAS,,900,,,,210
10,DE LOS LAGOS,PALENA,26,HUALAIHUE,,900,,,,74
7,DEL MAULE,CURICO,17,HUALAÑE,,900,,,,102
8,DEL BIOBIO,CONCEPCION,20,HUALPEN,,900,,,,1664
8,DEL BIOBIO,CONCEPCION,20,HUALQUI,,900,,,,273
1,DE TARAPACA,DEL TAMARUGAL,2,HUARA,,900,,,,46
3,DE ATACAMA,HUASCO,4,HUASCO,,900,,,,78
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,HUECHURABA,,900,,,,1377
4,DE COQUIMBO,CHOAPA,5,ILLAPEL,,900,,,,282
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,INDEPENDENCIA,,900,,,,1307
1,DE TARAPACA,IQUIQUE,2,IQUIQUE,,900,,,,1539
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,ISLA DE MAIPO,,900,,,,291
5,DE VALPARAISO,ISLA DE PASCUA,7,ISLA DE PASCUA,,900,,,,61
5,DE VALPARAISO,VALPARAISO,7,JUAN FERNANDEZ,,900,,,,4
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LA CISTERNA,,900,,,,1088
5,DE VALPARAISO,QUILLOTA,6,LA CRUZ,,900,,,,234
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,LA ESTRELLA,,900,,,,21
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA FLORIDA,,900,,,,4877
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,LA GRANJA,,900,,,,1379
4,DE COQUIMBO,ELQUI,5,LA HIGUERA,,900,,,,32
5,DE VALPARAISO,PETORCA,6,LA LIGUA,,900,,,,305
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,,900,,,,1824
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,,900,,,,1231
