regionID,region,provincia,distrito,comuna,lista,pacto,partido,candidato,votosComuna
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,FLORENTINO FLORES ARMIJO,909
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JUAN CARLOS JIMENEZ SUFAN,169
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,LAURA MONTOYA PIZARRO,141
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MANUEL DEVIA VILCHES,2623
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PAULINA PALACIOS VERGARA,595
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,,,,VOTOS EN BLANCO,63
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,,,,VOTOS NULOS,41
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,F,PACTO CHILE VAMOS,INDEPENDIENTE,ALIRO CATUR ZULETA,1405
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,I,PACTO CHILE QUIERE AMPLITUD,INDEPENDIENTE,EVA DE GUADALUPE SIARES FLORES,373
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,LUIS ALBERTO ALFARO CUTIPA,17
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARIA GUTIERREZ RAMOS,64
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,SANDRA BERNA MARTINEZ,1060
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,,,,VOTOS EN BLANCO,48
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,,,,VOTOS NULOS,54
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,AUDITO RETAMAL LAZO,6948
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,HEMAR GROLLMUS AVARIA,3360
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JAIME SOTO FIGUEROA,4859
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,JAVIER ENRIQUE GUIÑEZ CASTRO,6704
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,F,PACTO CHILE VAMOS,INDEPENDIENTE,PEDRO VENEGAS GUERRA,3685
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,,,,VOTOS EN BLANCO,255
8,DEL BIOBIO,CONCEPCION,20,SAN PEDRO DE LA PAZ,,,,VOTOS NULOS,567
7,DEL MAULE,TALCA,17,SAN RAFAEL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ALFREDO EUSEBIO BASTIAS MERCADO,1039
7,DEL MAULE,TALCA,17,SAN RAFAEL,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,CLAUDIA DIAZ BRAVO,3123
7,DEL MAULE,TALCA,17,SAN RAFAEL,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,PATRICIO POBLETE YAÑEZ,422
7,DEL MAULE,TALCA,17,SAN RAFAEL,,,,VOTOS EN BLANCO,57
7,DEL MAULE,TALCA,17,SAN RAFAEL,,,,VOTOS NULOS,60
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN RAMON,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CLAUDIA LANGE FARIAS,5386
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN RAMON,M,PACTO PUEBLO UNIDO,INDEPENDIENTE,LORENZO ANDRES MORALES CORTES,1221
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN RAMON,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,MIGUEL ANGEL AGUILERA SANHUEZA,15590
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN RAMON,,,,VOTOS EN BLANCO,461
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN RAMON,,,,VOTOS NULOS,892
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,DUVERLIS VALENZUELA MARTINEZ,767
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JULIAN EDGARDO ESPINOZA GUZMAN,812
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,PATRICIO ALBERTO MONCADA RETAMAL,346
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RABINDRANATH ACUÑA OLATE,1066
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,,,,VOTOS EN BLANCO,14
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,,,,VOTOS NULOS,28
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,JAIME GONZALEZ RAMIREZ,7469
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,P,PACTO ALTERNATIVA DEMOCRATICA,MOVIMIENTO INDEPENDIENTE REGIONALISTA AGRARIO Y SOCIAL ,VICTOR GALVEZ TRUJILLO,2506
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,VICTOR HUGO CAMILLA REYES,322
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,VIRGINIA TRONCOSO HELLMAN,6728
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,,,,VOTOS EN BLANCO,187
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,,,,VOTOS NULOS,252
8,DEL BIOBIO,BIOBIO,21,SANTA BARBARA,F,PACTO CHILE VAMOS,INDEPENDIENTE,DANIEL ENRIQUE IRAIRA SAGREDO,2428
8,DEL BIOBIO,BIOBIO,21,SANTA BARBARA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,DANIEL SEBASTIAN SALAMANCA PEREZ,4046
8,DEL BIOBIO,BIOBIO,21,SANTA BARBARA,,,,VOTOS EN BLANCO,71
8,DEL BIOBIO,BIOBIO,21,SANTA BARBARA,,,,VOTOS NULOS,69
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,P,PACTO ALTERNATIVA DEMOCRATICA,INDEPENDIENTE,FRANCISCO ANTONIO CAMPOS SUAZO,256
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,JAIME LOPEZ FUENZALIDA,3948
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JORGE AUGUSTO ALARCON VIDAL,171
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PEDRO MORENO ORELLANA,780
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,,,,VOTOS EN BLANCO,129
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,,,,VOTOS NULOS,132
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,F,PACTO CHILE VAMOS,INDEPENDIENTE,WILLIAM AREVALO CORNEJO,7696
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,ANGEL CASTRO MEDINA,4228
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,VICTOR PALMA CRUCES,2201
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,,,,VOTOS EN BLANCO,71
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,,,,VOTOS NULOS,98
5,DE VALPARAISO,SAN FELIPE,6,SANTA MARIA,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,CLAUDIO ZURITA IBARRA,4919
5,DE VALPARAISO,SAN FELIPE,6,SANTA MARIA,,,,VOTOS EN BLANCO,296
5,DE VALPARAISO,SAN FELIPE,6,SANTA MARIA,,,,VOTOS NULOS,253
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,ALONSO MATIAS ROJAS LOPEZ,4021
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,CAROLINA TOHA MORALES,23041
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,R,PACTO JUSTICIA Y TRANSPARENCIA,UNION PATRIOTICA,FABIAN VASQUEZ SILVA,1162
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,FELIPE ALESSANDRI VERGARA,29860
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,PATRICIA MORALES ERRAZURIZ,2561
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,SERGIO ENRIQUE FLORES RAMIREZ,1105
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,,,,VOTOS EN BLANCO,1090
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,,,,VOTOS NULOS,2566
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SANTIAGO,P,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,WILFREDO ALFSEN OVANDO,2103
5,DE VALPARAISO,SAN ANTONIO,7,SANTO DOMINGO,F,PACTO CHILE VAMOS,INDEPENDIENTE,FERNANDO RODRIGUEZ LARRAIN,4099
5,DE VALPARAISO,SAN ANTONIO,7,SANTO DOMINGO,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,ROMY JESUS FARIAS CABALLERO,1348
5,DE VALPARAISO,SAN ANTONIO,7,SANTO DOMINGO,,,,VOTOS EN BLANCO,57
5,DE VALPARAISO,SAN ANTONIO,7,SANTO DOMINGO,,,,VOTOS NULOS,56
2,DE ANTOFAGASTA,ANTOFAGASTA,3,SIERRA GORDA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS  LOPEZ VEGA,624
2,DE ANTOFAGASTA,ANTOFAGASTA,3,SIERRA GORDA,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,JOSE GUERRERO VENEGAS,635
2,DE ANTOFAGASTA,ANTOFAGASTA,3,SIERRA GORDA,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,JULIO ALBERTO ECHEVERRIA RIVERA,211
2,DE ANTOFAGASTA,ANTOFAGASTA,3,SIERRA GORDA,,,,VOTOS EN BLANCO,12
2,DE ANTOFAGASTA,ANTOFAGASTA,3,SIERRA GORDA,,,,VOTOS NULOS,24
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ALICIA STUARDO MORALES,1547
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,CARLOS ALVAREZ ESTEBAN,11855
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MARCO ANTONIO ZAMORA BOMBAL,4387
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PABLO ESQUIVEL VASQUEZ,2174
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,,,,VOTOS EN BLANCO,324
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,,,,VOTOS NULOS,580
7,DEL MAULE,TALCA,17,TALCA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,FERNANDO LEAL ARAVENA,5812
7,DEL MAULE,TALCA,17,TALCA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,JUAN CARLOS DIAZ AVENDAÑO,24071
7,DEL MAULE,TALCA,17,TALCA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARCELO FERNANDO ROJAS GARCIA,5682
7,DEL MAULE,TALCA,17,TALCA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,MARIA ELENA VILLAGRAN PAREDES,18340
7,DEL MAULE,TALCA,17,TALCA,,,,VOTOS EN BLANCO,827
7,DEL MAULE,TALCA,17,TALCA,,,,VOTOS NULOS,1834
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,CRISTOBAL SAAVEDRA ALARCON,1352
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,HENRY CAMPOS COA,13147
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JAIME PEÑAILILLO GARRIDO,6847
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,LEOCAN PORTUS URBINA,11980
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,,,,VOTOS EN BLANCO,553
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,,,,VOTOS NULOS,1514
2,DE ANTOFAGASTA,ANTOFAGASTA,3,TALTAL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JUAN MANUEL MEDIANO PACHECO,992
2,DE ANTOFAGASTA,ANTOFAGASTA,3,TALTAL,K,PACTO CAMBIEMOS LA HISTORIA,REVOLUCION DEMOCRATICA,OSVALDO CHAVEZ MIRANDA,1580
2,DE ANTOFAGASTA,ANTOFAGASTA,3,TALTAL,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,SERGIO BELMOR ORELLANA MONTEJO,2181
2,DE ANTOFAGASTA,ANTOFAGASTA,3,TALTAL,,,,VOTOS EN BLANCO,29
2,DE ANTOFAGASTA,ANTOFAGASTA,3,TALTAL,,,,VOTOS NULOS,58
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,DAVID BENICIO ESPINOZA SALAMANCA,1343
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,FELIPE VALDEBENITO LEIVA,7167
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,IVAN SIGFRIDO RUBEN CERDA ZUÑIGA,3764
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,JUAN ARCADIO ACEITON VASQUEZ,11279
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,MIGUEL BECKER ALVEAR,33510
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,,,,VOTOS EN BLANCO,1016
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,,,,VOTOS NULOS,1922
7,DEL MAULE,CURICO,17,TENO,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,CECILIA TORO ZEPEDA,2784
7,DEL MAULE,CURICO,17,TENO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CLAUDIO ENRIQUE LEIVA REYES,218
7,DEL MAULE,CURICO,17,TENO,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,ELADIO VASQUEZ BARRAZA,188
7,DEL MAULE,CURICO,17,TENO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,SANDRA VALENZUELA PEREZ,7073
7,DEL MAULE,CURICO,17,TENO,,,,VOTOS EN BLANCO,189
7,DEL MAULE,CURICO,17,TENO,,,,VOTOS NULOS,198
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,ALFREDO RIQUELME ARRIAGADA,3547
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JORGE AMADO ALCHAO ANTILEO,284
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LESLIE SIBONNEY REYES BUSTOS,249
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,F,PACTO CHILE VAMOS,INDEPENDIENTE,RENE FERNANDEZ HUERTA,1315
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,,,,VOTOS EN BLANCO,93
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,,,,VOTOS NULOS,109
9,DE LA ARAUCANIA,CAUTIN,23,TEODORO SCHMIDT,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,YOLANDA PEZO MARDONES,2244
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,BERNARDO JOEL CARRIZO DIAZ,1418
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JHON MANUEL SOL RAMOS,1690
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,MAGALY CORTES MERCADO,400
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,OSVALDO DELGADO QUEVEDO,2748
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,SERGIO DARIO BARAHONA TIRADO,759
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,,,,VOTOS EN BLANCO,60
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,,,,VOTOS NULOS,105
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,CESAR EUGENIO MENA RETAMAL,2075
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,HECTOR MANUEL AHUMADA ROJAS,621
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,F,PACTO CHILE VAMOS,INDEPENDIENTE,NELSON ORELLANA URZUA,3302
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,,,,VOTOS EN BLANCO,63
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,,,,VOTOS NULOS,108
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,TIMAUKEL,F,PACTO CHILE VAMOS,INDEPENDIENTE,ALFONSO SIMUNOVIC OJEDA,241
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,TIMAUKEL,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,LUIS FERNANDO PEREZ ZUÑIGA,6
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,TIMAUKEL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARCOS MARTIC HAROS,339
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,TIMAUKEL,,,,VOTOS EN BLANCO,1
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,TIMAUKEL,,,,VOTOS NULOS,5
8,DEL BIOBIO,ARAUCO,21,TIRUA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ADOLFO MILLABUR ÑANCUIL,2774
8,DEL BIOBIO,ARAUCO,21,TIRUA,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,GERMAN ALFONSO RIOS SAN MARTIN,93
8,DEL BIOBIO,ARAUCO,21,TIRUA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,JUAN CARLOS MONTECINOS RIOS,1052
8,DEL BIOBIO,ARAUCO,21,TIRUA,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,SANTO REINAO MILLAHUAL,1203
8,DEL BIOBIO,ARAUCO,21,TIRUA,,,,VOTOS EN BLANCO,72
8,DEL BIOBIO,ARAUCO,21,TIRUA,,,,VOTOS NULOS,65
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,FERNANDO SAN ROMAN BASCUÑAN,1581
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,GRICELDA DEL CARMEN MUÑIZ ANCH,65
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JAVIER RODRIGO PIZARRO SEGURA,1820
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS  MOYANO CRUZ,3621
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,MARIA CRISTINA OLIVARES SOTO,420
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,OSVALDO  VILLACORTA TORO,95
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,F,PACTO CHILE VAMOS,INDEPENDIENTE,ROYLESTER MENDOZA ARANCIBIA,811
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,,,,VOTOS EN BLANCO,48
2,DE ANTOFAGASTA,TOCOPILLA,3,TOCOPILLA,,,,VOTOS NULOS,97
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,GUILLERMO MARTINEZ SOTO,2856
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,MARCO LOBOS VASQUEZ,108
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,NELSON SEBASTIAN CASTRO TRECANAO,1480
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PILAR BRIONES GAJARDO,476
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RIGOBERTO NEGRON SANTANDER,390
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,,,,VOTOS EN BLANCO,58
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,,,,VOTOS NULOS,50
8,DEL BIOBIO,CONCEPCION,20,TOME,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,EDUARDO AGUILERA AGUILERA,9114
8,DEL BIOBIO,CONCEPCION,20,TOME,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,IVONNE RIVAS ORTIZ,8750
8,DEL BIOBIO,CONCEPCION,20,TOME,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,JOSE FUENTEALBA PARDO,2005
8,DEL BIOBIO,CONCEPCION,20,TOME,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS ALEJANDRO MOLINA VEGA,1541
8,DEL BIOBIO,CONCEPCION,20,TOME,,,,VOTOS EN BLANCO,261
8,DEL BIOBIO,CONCEPCION,20,TOME,,,,VOTOS NULOS,433
12,DE MAGALLANES Y ANTARTICA CH.,ULTIMA ESPERANZA,28,TORRES DEL PAINE,F,PACTO CHILE VAMOS,INDEPENDIENTE,ANAHI CARDENAS RODRIGUEZ,621
12,DE MAGALLANES Y ANTARTICA CH.,ULTIMA ESPERANZA,28,TORRES DEL PAINE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ROBERTO DANILO CARDENAS SILVA,641
12,DE MAGALLANES Y ANTARTICA CH.,ULTIMA ESPERANZA,28,TORRES DEL PAINE,,,,VOTOS EN BLANCO,5
12,DE MAGALLANES Y ANTARTICA CH.,ULTIMA ESPERANZA,28,TORRES DEL PAINE,,,,VOTOS NULOS,8
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,TORTEL,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,BERNARDO LOPEZ SIERRA,184
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,TORTEL,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CLAUDIO LANDY RUIZ AYAN,22
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,TORTEL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS ALAN JIMENEZ CRUCES,145
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,TORTEL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,SUSANA MARIPILLAN ZURITA,21
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,TORTEL,,,,VOTOS EN BLANCO,8
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,TORTEL,,,,VOTOS NULOS,3
